date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
15/08/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,KES,431,3.98
15/08/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,KES,533.17,4.93
15/08/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,milk and dairy,Milk (UHT),794,200 ML,actual,Retail,KES,27,0.25
15/08/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,miscellaneous food,Sugar,97,KG,actual,Retail,KES,107,0.99
15/08/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,non-food,Fuel (diesel),284,L,actual,Retail,KES,94.63,0.87
15/08/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,non-food,Fuel (kerosene),283,L,actual,Retail,KES,83.65,0.77
15/08/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,KES,103.95,0.96
15/08/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Cooking fat,793,KG,actual,Retail,KES,104,0.96
15/08/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Oil (vegetable),96,L,actual,Retail,KES,137,1.27
15/08/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,vegetables and fruits,Bananas,254,Unit,actual,Retail,KES,8,0.074
15/08/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,vegetables and fruits,Kale,796,Bunch,actual,Retail,KES,6,0.055
15/08/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,vegetables and fruits,Onions (red),110,KG,actual,Retail,KES,57,0.53
15/08/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,vegetables and fruits,Tomatoes,114,KG,actual,Retail,KES,58,0.54
15/08/2020,North Eastern,Garissa,Garissa,1855,-0.46,39.65,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,68,0.63
15/08/2020,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,31.25,0.29
15/09/2020,,,Hola (Tana River),1854,,,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,55,0.51
15/09/2020,Coast,Kilifi,Kilifi,1852,-3.63,39.85,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,38.1,0.35
15/09/2020,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,34,0.31
15/09/2020,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,94,0.87
15/09/2020,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,45,0.41
15/09/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Bread,55,400 G,actual,Retail,KES,44,0.41
15/09/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,33.17,0.31
15/09/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",472,500 ML,actual,Retail,KES,43.95,0.4
15/09/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,non-food,Fuel (diesel),284,L,actual,Retail,KES,94.51,0.87
15/09/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,non-food,Fuel (kerosene),283,L,actual,Retail,KES,83.15,0.77
15/09/2020,North Eastern,Garissa,Garissa,1855,-0.46,39.65,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,70,0.64
15/09/2020,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,84,0.77
15/09/2020,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,35.96,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,39,0.36
15/09/2020,Rift Valley,Kajiado,Kajiado,1853,-1.84,36.79,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,53,0.49
15/09/2020,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,28.62,0.26
15/09/2020,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,70,0.64
15/09/2020,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,28.88,0.27
15/10/2020,,,Hola (Tana River),1854,,,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,53,0.49
15/10/2020,Coast,Kilifi,Kilifi,1852,-3.63,39.85,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,41.9,0.39
15/10/2020,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,33,0.3
15/10/2020,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,85,0.78
15/10/2020,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,44,0.41
15/10/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Bread,55,400 G,actual,Retail,KES,44,0.41
15/10/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,33.97,0.31
15/10/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",472,500 ML,actual,Retail,KES,43.36,0.4
15/10/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,non-food,Fuel (diesel),284,L,actual,Retail,KES,92.91,0.86
15/10/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,KES,107.27,0.99
15/10/2020,North Eastern,Garissa,Garissa,1855,-0.46,39.65,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,70,0.64
15/10/2020,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,82,0.76
15/10/2020,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,35.96,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,39,0.36
15/10/2020,Rift Valley,Kajiado,Kajiado,1853,-1.84,36.79,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,55,0.51
15/11/2020,Coast,Kilifi,Kilifi,1852,-3.63,39.85,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,39.9,0.37
15/11/2020,Coast,Kilifi,Kilifi,1852,-3.63,39.85,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,103.9,0.95
15/11/2020,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,35,0.32
15/11/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",472,500 ML,actual,Retail,KES,43.39,0.4
15/11/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,non-food,Fuel (diesel),284,L,actual,Retail,KES,90.7,0.83
15/11/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,non-food,Fuel (kerosene),283,L,actual,Retail,KES,81.63,0.75
15/11/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,KES,105.85,0.97
15/11/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Oil (vegetable),96,L,actual,Retail,KES,147.57,1.35
15/11/2020,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,83,0.76
15/11/2020,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,35.96,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,117,1.07
15/11/2020,Rift Valley,Kajiado,Kajiado,1853,-1.84,36.79,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,53,0.49
15/11/2020,Rift Valley,Kajiado,Kajiado,1853,-1.84,36.79,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,100,0.92
15/11/2020,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,25.42,0.23
15/11/2020,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,65,0.6
15/12/2020,Coast,Kilifi,Kilifi,1852,-3.63,39.85,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,37.6,0.34
15/12/2020,Coast,Kilifi,Kilifi,1852,-3.63,39.85,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,106.3,0.95
15/12/2020,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,47,0.42
15/12/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",472,500 ML,actual,Retail,KES,48.35,0.43
15/12/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,non-food,Fuel (diesel),284,L,actual,Retail,KES,91.82,0.82
15/12/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,non-food,Fuel (kerosene),283,L,actual,Retail,KES,83.56,0.75
15/12/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,KES,106.82,0.96
15/12/2020,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,oil and fats,Oil (vegetable),96,L,actual,Retail,KES,156.62,1.4
15/12/2020,North Eastern,Garissa,Garissa,1855,-0.46,39.65,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,70,0.63
15/12/2020,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,82,0.74
15/12/2020,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,35.96,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,40,0.36
15/12/2020,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,26.88,0.24
15/12/2020,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,65,0.58
15/12/2020,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,25.14,0.23
15/01/2021,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,1400,12.73
15/01/2021,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,1890,17.18
15/01/2021,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,592,5.38
15/01/2021,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,15,0.14
15/01/2021,Coast,Kwale,Vanga (Kwale),5893,-4.66,39.22,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1225,11.14
15/01/2021,Coast,Kwale,Vanga (Kwale),5893,-4.66,39.22,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,6300,57.27
15/01/2021,Coast,Kwale,Vanga (Kwale),5893,-4.66,39.22,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000,9.09
15/01/2021,Coast,Kwale,Vanga (Kwale),5893,-4.66,39.22,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,520,4.73
15/01/2021,Coast,Kwale,Vanga (Kwale),5893,-4.66,39.22,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2502,22.75
15/01/2021,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,35.13,0.32
15/01/2021,Eastern,Kitui,Kitui town (Kitui),5892,-1.36,38.01,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1733,15.75
15/01/2021,Eastern,Kitui,Kitui town (Kitui),5892,-1.36,38.01,pulses and nuts,Beans (kidney),180,90 KG,actual,Wholesale,KES,6026,54.78
15/01/2021,Eastern,Kitui,Kitui town (Kitui),5892,-1.36,38.01,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,7515,68.32
15/01/2021,Eastern,Kitui,Kitui town (Kitui),5892,-1.36,38.01,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1250,11.36
15/01/2021,Eastern,Kitui,Kitui town (Kitui),5892,-1.36,38.01,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,650,5.91
15/01/2021,Eastern,Kitui,Kitui town (Kitui),5892,-1.36,38.01,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,25,0.23
15/01/2021,Eastern,Makueni,Makueni,5667,-1.81,37.62,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2700,24.55
15/01/2021,Eastern,Makueni,Makueni,5667,-1.81,37.62,pulses and nuts,Beans (kidney),180,90 KG,actual,Wholesale,KES,6804,61.85
15/01/2021,Eastern,Makueni,Makueni,5667,-1.81,37.62,pulses and nuts,Beans (mung),393,90 KG,actual,Wholesale,KES,7650,69.55
15/01/2021,Eastern,Makueni,Makueni,5667,-1.81,37.62,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,6804,61.85
15/01/2021,Eastern,Makueni,Makueni,5667,-1.81,37.62,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,7002,63.65
15/01/2021,Eastern,Makueni,Makueni,5667,-1.81,37.62,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,4500,40.91
15/01/2021,Eastern,Makueni,Makueni,5667,-1.81,37.62,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3150,28.64
15/01/2021,Eastern,Makueni,Makueni,5667,-1.81,37.62,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,624,5.67
15/01/2021,Eastern,Makueni,Makueni,5667,-1.81,37.62,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2816,25.6
15/01/2021,Eastern,Makueni,Wote town (Makueni),6352,-1.79,37.63,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2700,24.55
15/01/2021,Eastern,Makueni,Wote town (Makueni),6352,-1.79,37.63,pulses and nuts,Beans (kidney),180,90 KG,actual,Wholesale,KES,6804,61.85
15/01/2021,Eastern,Makueni,Wote town (Makueni),6352,-1.79,37.63,pulses and nuts,Beans (mung),393,90 KG,actual,Wholesale,KES,7650,69.55
15/01/2021,Eastern,Makueni,Wote town (Makueni),6352,-1.79,37.63,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,6804,61.85
15/01/2021,Eastern,Makueni,Wote town (Makueni),6352,-1.79,37.63,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,4500,40.91
15/01/2021,Eastern,Makueni,Wote town (Makueni),6352,-1.79,37.63,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3150,28.64
15/01/2021,Eastern,Makueni,Wote town (Makueni),6352,-1.79,37.63,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,624,5.67
15/01/2021,Eastern,Makueni,Wote town (Makueni),6352,-1.79,37.63,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2816,25.6
15/01/2021,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2925,26.59
15/01/2021,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2000,18.18
15/01/2021,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,6750,61.36
15/01/2021,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,"Rice (imported, Pakistan)",888,50 KG,actual,Wholesale,KES,5000,45.45
15/01/2021,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,Sorghum (red),282,90 KG,actual,Wholesale,KES,4500,40.91
15/01/2021,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,"meat, fish and eggs","Fish (omena, dry)",895,KG,actual,Wholesale,KES,160,1.45
15/01/2021,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,8325,75.68
15/01/2021,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,pulses and nuts,Beans (kidney),180,90 KG,actual,Wholesale,KES,7200,65.45
15/01/2021,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,7200,65.45
15/01/2021,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,9000,81.82
15/01/2021,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,1890,17.18
15/01/2021,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,750,6.82
15/01/2021,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,520,4.73
15/01/2021,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,15,0.14
15/01/2021,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2240,20.36
15/01/2021,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,35.05,0.32
15/01/2021,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,59.68,0.54
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,Millet (finger),353,90 KG,actual,Wholesale,KES,6300,57.27
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,1500,13.64
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2120,19.27
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,5750,52.27
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,Sorghum (red),282,90 KG,actual,Wholesale,KES,5648,51.35
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,KES,6390,58.09
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,8325,75.68
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Beans (kidney),180,90 KG,actual,Wholesale,KES,6953,63.21
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Beans (mung),393,90 KG,actual,Wholesale,KES,10800,98.18
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,7200,65.45
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,9068,82.44
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,9000,81.82
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3780,34.36
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,650,5.91
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,30,0.27
15/01/2021,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3094,28.13
15/01/2021,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,2000,18.18
15/01/2021,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,cereals and tubers,"Rice (imported, Pakistan)",888,50 KG,actual,Wholesale,KES,4000,36.36
15/01/2021,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,8970,81.55
15/01/2021,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,6300,57.27
15/01/2021,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,564,5.13
15/01/2021,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3120,28.36
15/01/2021,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,5000,45.45
15/01/2021,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,Sorghum (red),282,90 KG,actual,Wholesale,KES,5400,49.09
15/01/2021,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,pulses and nuts,Beans (kidney),180,90 KG,actual,Wholesale,KES,6849,62.26
15/01/2021,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,pulses and nuts,Beans (mung),393,90 KG,actual,Wholesale,KES,9000,81.82
15/01/2021,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,2331,21.19
15/01/2021,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1250,11.36
15/01/2021,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,35,0.32
15/01/2021,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,9000,81.82
15/01/2021,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,2413,21.94
15/01/2021,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1125,10.23
15/01/2021,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,585,5.32
15/01/2021,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,20,0.18
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,Millet (finger),353,90 KG,actual,Wholesale,KES,7002,63.65
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,4280,38.91
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,Sorghum (red),282,90 KG,actual,Wholesale,KES,3600,32.73
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,7605,69.14
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Beans (kidney),180,90 KG,actual,Wholesale,KES,7020,63.82
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Beans (mung),393,90 KG,actual,Wholesale,KES,9099,82.72
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,1449,13.17
15/01/2021,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Cowpea leaves,898,KG,actual,Wholesale,KES,87,0.79
15/01/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Millet (finger),353,90 KG,actual,Wholesale,KES,8051,73.19
15/01/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1390,12.64
15/01/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,4200,38.18
15/01/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,8325,75.68
15/01/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3204,29.13
